rank,intersection_id,street_names,neighbourhood,road_classes,road_class_weight,nearest_traffic_volume,traffic_volume_available,signalised,full_signal,road_hierarchy_score,metric,value,source,methodology_note
337,CNV-INT-0478,JONES AVE / W 26TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
338,CNV-INT-0479,MAHON AVE / W 27TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
339,CNV-INT-0480,W 26TH ST / WESTERN AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
340,CNV-INT-0108,E 10TH ST / RIDGEWAY AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
341,CNV-INT-0482,CHESTERFIELD AVE / W 27TH ST,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
342,CNV-INT-0483,W 27TH ST / WESTERN AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
343,CNV-INT-0484,CHESTERFIELD AVE / W 28TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
344,CNV-INT-0485,JONES AVE / W 27TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
345,CNV-INT-0486,MAHON AVE / W 28TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
346,CNV-INT-0487,JONES AVE / W 28TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
347,CNV-INT-0488,W 23RD ST / W 24TH CL,Mahon,local,0.25,801.0,True,True,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
348,CNV-INT-0107,E 9TH ST / ST. ANDREWS AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
349,CNV-INT-0104,E 8TH ST / ST. ANDREWS AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
350,CNV-INT-0493,LARSON RD / W 25TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
351,CNV-INT-0494,LARSON RD / W 26TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
352,CNV-INT-0495,LARSON RD / W 27TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
353,CNV-INT-0103,E 8TH ST / E 9TH ST,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
354,CNV-INT-0499,LARSON RD / W 28TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
355,CNV-INT-0500,W 28TH ST,Westview,local / strata,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
356,CNV-INT-0501,LARSON RD / W 29TH ST,Westview,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
357,CNV-INT-0109,E 10TH ST / ST. ANDREWS AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
358,CNV-INT-0470,CHESTERFIELD AVE / W 24TH ST,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
359,CNV-INT-0135,E 15TH ST / SUTHERLAND AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
360,CNV-INT-0469,ALDEN LANE / W 23RD ST,,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
361,CNV-INT-0134,E 14TH ST / SUTHERLAND AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
362,CNV-INT-0095,E 8TH ST / MOODY AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
363,CNV-INT-0178,E 22ND ST / SUTHERLAND AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
364,CNV-INT-0444,CUMBERLAND CRES / W 19TH ST,Marine-Hamilton,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
365,CNV-INT-0129,E 15TH ST / WILLIAM AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
366,CNV-INT-0128,E 15TH ST / RUFUS AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
367,CNV-INT-0127,E 14TH ST / SUTHERLAND AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
