rank,intersection_id,street_names,neighbourhood,road_hierarchy_score,transit_score,pedestrian_proxy_score,parking_access_score,intersection_prominence_score,public_space_composite,components_available,composite_rank,safety_score,collision_count,collision_data_available,nearest_traffic_volume,traffic_volume_available,metric,value,source,methodology_note
302,CNV-INT-0414,MAHON AVE / W 23RD ST,Mahon,52.09,12.76,36.61,64.02,56.34,44.36,5,302.0,50.38,5.0,True,,False,public_space_composite,44.36,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
303,CNV-INT-0072,E 1ST ST / ST. PATRICKS AVE,Lower Lonsdale,22.07,35.91,57.18,50.2,56.34,44.34,5,303.0,72.33,2.0,True,,False,public_space_composite,44.34,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
304,CNV-INT-0256,E 27TH ST / EASTERN AVE,Tempe,22.07,83.31,49.1,29.03,37.77,44.26,5,304.0,,,False,,False,public_space_composite,44.26,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
305,CNV-INT-0079,E 4TH ST / ST. PATRICKS AVE,Lower Lonsdale,22.07,35.91,66.06,59.43,37.77,44.25,5,305.0,,,False,,False,public_space_composite,44.25,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
306,CNV-INT-0048,E 6TH ST / MOODY AVE,Moodyville,22.07,41.23,57.61,43.98,56.34,44.25,5,305.0,,,False,,False,public_space_composite,44.25,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
307,CNV-INT-0453,MACKAY AVE / W 19TH ST,Marine-Hamilton,68.69,45.3,39.63,29.03,37.77,44.08,5,307.0,,,False,,False,public_space_composite,44.08,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
308,CNV-INT-0176,E 23RD ST / RIDGEWAY AVE,Grand Boulevard,68.69,12.76,24.7,57.92,56.34,44.08,5,307.0,88.93,1.0,True,,False,public_space_composite,44.08,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
309,CNV-INT-0351,HANES AVE / W 3RD ST,Marine-Hamilton,68.69,12.76,42.87,29.03,66.4,43.95,5,309.0,33.02,11.0,True,,False,public_space_composite,43.95,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
310,CNV-INT-0264,VICTORY SHIP WAY / WALLACE MEWS,Lower Lonsdale,22.07,40.03,62.18,57.31,37.77,43.87,5,310.0,28.44,14.0,True,,False,public_space_composite,43.87,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
311,CNV-INT-0161,E 19TH ST / RIDGEWAY AVE,Grand Boulevard,68.69,12.76,34.29,46.39,56.34,43.69,5,311.0,63.36,3.0,True,,False,public_space_composite,43.69,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
312,CNV-INT-0430,FELL AVE / TOBRUCK AVE,Marine-Hamilton,52.09,29.67,55.68,33.0,47.77,43.64,5,312.0,63.36,3.0,True,,False,public_space_composite,43.64,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
313,CNV-INT-0058,E 8TH ST / SUTHERLAND AVE,,22.07,88.72,40.5,29.03,37.77,43.62,5,313.0,88.93,1.0,True,,False,public_space_composite,43.62,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
314,CNV-INT-0109,E 10TH ST / ST. ANDREWS AVE,Central Lonsdale,22.07,12.76,57.15,69.58,56.34,43.58,5,314.0,,,False,,False,public_space_composite,43.58,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
315,CNV-INT-0491,UPPER LEVELS HWY,Westview,99.4,12.76,28.42,29.03,47.19,43.36,5,315.0,,,False,,False,public_space_composite,43.36,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
316,CNV-INT-0404,MAHON AVE / W 21ST ST,Mahon,22.07,24.72,41.31,72.18,56.34,43.32,5,316.0,63.36,3.0,True,,False,public_space_composite,43.32,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
317,CNV-INT-0049,E 6TH ST / RIDGEWAY AVE,Moodyville,22.07,32.74,49.8,55.34,56.34,43.26,5,317.0,88.93,1.0,True,,False,public_space_composite,43.26,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
318,CNV-INT-0120,E 11TH ST / ST. ANDREWS AVE,Central Lonsdale,22.07,12.76,50.96,74.08,56.34,43.24,5,318.0,72.33,2.0,True,,False,public_space_composite,43.24,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
319,CNV-INT-0419,LARSON RD / W 23RD ST,Mahon,52.09,12.76,27.38,57.53,66.34,43.22,5,319.0,56.3,4.0,True,,False,public_space_composite,43.22,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
320,CNV-INT-0037,BROOKSBANK AVE / E 5TH ST,Moodyville,52.09,46.03,41.06,29.03,47.83,43.21,5,320.0,35.11,10.0,True,,False,public_space_composite,43.21,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
321,CNV-INT-0327,AUTOMALL DR / FELL AVE,Marine-Hamilton,68.69,30.68,39.48,29.03,47.77,43.13,5,321.0,33.02,11.0,True,791.0,True,public_space_composite,43.13,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
322,CNV-INT-0159,E 19TH ST / GRAND BLVD / MOODY AVE,Grand Boulevard,68.69,12.76,29.59,29.03,75.35,43.08,5,322.0,19.27,22.0,True,,False,public_space_composite,43.08,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
323,CNV-INT-0398,MAHON AVE / W 18TH ST,Mahon,22.07,12.76,49.59,74.44,56.34,43.04,5,323.0,72.33,2.0,True,,False,public_space_composite,43.04,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
324,CNV-INT-0418,LARSON CRES / LARSON RD,Mahon,52.09,24.72,31.3,59.06,47.77,42.99,5,324.0,,,False,207.0,True,public_space_composite,42.99,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
325,CNV-INT-0098,E 9TH ST / RIDGEWAY AVE,Central Lonsdale,22.07,32.74,46.78,56.85,56.34,42.96,5,325.0,72.33,2.0,True,,False,public_space_composite,42.96,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
326,CNV-INT-0347,HANES AVE / W 1ST ST,Marine-Hamilton,87.48,12.76,37.41,29.03,47.83,42.9,5,326.0,18.13,23.0,True,1125.0,True,public_space_composite,42.9,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
327,CNV-INT-0081,E 6TH ST / ST. DAVIDS AVE,Moodyville,22.07,38.97,54.64,41.84,56.34,42.77,5,327.0,,,False,,False,public_space_composite,42.77,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
